a,m,d,h,temp,hum,precip,viento
2018,11,1,3,11.75,87.0,0.0,7.4
2018,11,1,4,11.49,86.38,0.0,6.86
2018,11,1,5,11.36,85.38,0.0,6.52
2018,11,1,6,11.75,81.25,0.0,6.63
2018,11,1,7,12.25,77.0,0.0,6.09
2018,11,1,8,12.78,73.0,0.0,5.32
2018,11,1,9,13.51,67.94,0.0,4.64
2018,11,1,10,14.33,63.12,0.0,4.19
2018,11,1,11,14.97,59.31,0.0,4.0
2018,11,1,12,15.48,56.12,0.0,3.81
2018,11,1,13,15.98,52.94,0.0,3.42
2018,11,1,14,16.37,50.75,0.0,3.06
2018,11,1,15,16.65,50.06,0.0,2.92
2018,11,1,16,16.76,50.5,0.0,2.92
2018,11,1,17,16.67,53.44,0.0,3.54
2018,11,1,18,16.02,60.75,0.0,4.51
2018,11,1,19,15.51,65.94,0.0,5.63
2018,11,1,20,15.12,70.12,0.0,6.47
2018,11,1,21,14.68,73.38,0.0,7.02
2018,11,1,22,14.21,75.62,0.0,7.35
2018,11,1,23,13.92,76.88,0.0,7.21
2018,11,2,0,13.8,77.81,0.0,7.06
2018,11,2,1,13.68,78.38,0.0,7.01
2018,11,2,2,13.58,78.94,0.0,7.24
2018,11,2,3,13.5,79.31,0.0,7.54
2018,11,2,4,13.44,80.0,0.0,7.91
2018,11,2,5,13.55,79.44,0.0,8.36
2018,11,2,6,13.96,77.62,0.0,8.62
2018,11,2,7,14.75,74.88,0.0,8.59
2018,11,2,8,15.63,72.81,0.0,8.15
2018,11,2,9,16.65,70.69,0.0,7.58
2018,11,2,10,17.96,67.06,0.0,7.02
2018,11,2,11,19.16,63.5,0.0,6.31
2018,11,2,12,19.98,61.06,0.0,5.44
2018,11,2,13,20.44,59.88,0.02,4.49
2018,11,2,14,20.61,59.81,0.27,3.54
2018,11,2,15,20.52,60.62,0.98,2.8
2018,11,2,16,20.13,63.75,2.16,3.44
2018,11,2,17,19.62,69.19,2.47,5.47
2018,11,2,18,18.93,75.19,1.41,7.27
2018,11,2,19,18.15,80.06,0.3,8.07
2018,11,2,20,17.82,82.31,0.11,7.98
2018,11,2,21,17.7,83.56,0.05,8.07
2018,11,2,22,17.46,85.5,0.02,8.48
2018,11,2,23,17.24,87.0,0.0,8.55
2018,11,3,0,17.12,87.5,0.0,7.9
2018,11,3,1,16.98,88.38,0.0,7.04
2018,11,3,2,16.82,89.19,0.0,6.25
2018,11,3,3,16.67,89.38,0.0,5.32
2018,11,3,4,16.58,88.5,0.0,4.14
2018,11,3,5,16.62,86.69,0.0,2.95
2018,11,3,6,16.93,83.12,0.0,1.72
2018,11,3,7,17.51,79.12,0.0,0.48
2018,11,3,8,18.59,75.62,0.0,1.36
2018,11,3,9,19.92,72.69,0.0,2.56
2018,11,3,10,21.12,70.19,0.0,3.24
2018,11,3,11,21.92,69.69,0.0,3.28
2018,11,3,12,22.3,70.31,0.0,3.02
2018,11,3,13,22.45,70.25,0.0,2.84
2018,11,3,14,22.49,70.0,0.0,2.66
2018,11,3,15,22.42,70.06,0.0,2.51
2018,11,3,16,22.26,70.69,0.0,2.3
2018,11,3,17,22.01,72.06,0.0,2.02
2018,11,3,18,21.4,75.31,0.0,1.97
2018,11,3,19,20.95,72.81,0.0,2.73
2018,11,3,20,20.51,73.12,0.0,3.61
2018,11,3,21,20.06,75.12,0.0,4.39
2018,11,3,22,19.55,78.19,0.0,4.93
2018,11,3,23,19.14,81.12,0.0,5.05
2018,11,4,0,18.82,83.31,0.0,4.89
2018,11,4,1,18.53,85.31,0.0,4.74
2018,11,4,2,18.26,87.06,0.0,4.68
2018,11,4,3,18.05,88.56,0.0,4.84
2018,11,4,4,17.87,89.62,0.0,5.16
2018,11,4,5,17.93,88.94,0.0,5.25
2018,11,4,6,18.58,85.06,0.0,5.09
2018,11,4,7,19.21,82.06,0.0,4.12
2018,11,4,8,20.62,74.19,0.0,3.28
2018,11,4,9,22.29,64.06,0.0,2.38
2018,11,4,10,22.98,64.44,0.0,1.99
2018,11,4,11,23.26,65.31,0.0,1.87
2018,11,4,12,23.49,64.12,0.0,2.17
2018,11,4,13,23.71,63.0,0.0,2.22
2018,11,4,14,23.81,62.38,0.0,2.33
2018,11,4,15,23.74,62.94,0.0,2.91
2018,11,4,16,23.55,64.62,0.0,3.46
2018,11,4,17,23.27,66.19,0.0,4.32
2018,11,4,18,22.82,67.25,0.0,5.88
2018,11,4,19,22.26,70.88,0.0,6.6
2018,11,4,20,21.68,74.81,0.0,6.73
2018,11,4,21,21.09,77.75,0.0,7.04
2018,11,4,22,20.57,80.75,0.0,7.74
2018,11,4,23,20.27,81.25,0.0,8.37
2018,11,5,0,19.98,81.5,0.0,8.18
2018,11,5,1,19.51,84.19,0.0,8.38
2018,11,5,2,18.98,87.69,0.0,8.24
2018,11,5,3,18.8,87.06,0.0,8.23
2018,11,5,4,18.55,87.88,0.0,7.63
2018,11,5,5,18.55,87.81,0.0,7.4
2018,11,5,6,19.15,85.0,0.0,6.93
2018,11,5,7,20.05,81.19,0.0,7.1
2018,11,5,8,20.99,76.62,0.0,6.33
2018,11,5,9,21.55,73.19,0.0,3.58
2018,11,5,10,22.65,68.94,0.0,3.47
2018,11,5,11,23.49,67.0,0.0,3.03
2018,11,5,12,23.82,70.56,0.0,2.0
2018,11,5,13,24.23,67.88,0.0,1.33
2018,11,5,14,24.56,62.75,0.0,0.88
2018,11,5,15,24.2,67.56,0.0,1.51
2018,11,5,16,24.48,62.44,0.0,0.87
2018,11,5,17,23.87,69.56,0.0,1.35
2018,11,5,18,23.56,72.0,0.0,1.3
2018,11,5,19,23.26,73.94,0.0,1.28
2018,11,5,20,22.72,77.88,0.0,2.11
2018,11,5,21,22.38,77.56,0.0,2.63
2018,11,5,22,22.04,76.5,0.0,2.96
2018,11,5,23,21.69,76.81,0.0,2.87
2018,11,6,0,21.29,78.75,0.0,2.39
2018,11,6,1,20.74,82.94,0.0,2.59
2018,11,6,2,20.12,89.12,0.0,4.33
2018,11,6,3,19.79,90.88,0.0,5.65
2018,11,6,4,19.41,92.12,0.0,6.46
2018,11,6,5,19.27,90.5,0.0,7.39
2018,11,6,6,19.4,86.5,0.0,7.26
2018,11,6,7,19.62,82.44,0.0,6.9
2018,11,6,8,20.15,77.31,0.0,6.8
2018,11,6,9,20.77,72.62,0.0,6.24
2018,11,6,10,21.55,66.62,0.0,5.75
2018,11,6,11,22.23,60.94,0.0,5.6
2018,11,6,12,22.83,55.62,0.0,5.62
2018,11,6,13,23.28,52.12,0.0,5.49
2018,11,6,14,23.52,51.81,0.0,5.38
2018,11,6,15,23.48,52.62,0.0,5.76
2018,11,6,16,23.19,54.5,0.0,6.44
2018,11,6,17,22.51,58.31,0.0,7.12
2018,11,6,18,21.08,64.62,0.0,8.62
2018,11,6,19,19.51,71.69,0.0,10.01
2018,11,6,20,18.68,73.62,0.0,10.19
2018,11,6,21,18.4,72.81,0.0,9.79
2018,11,6,22,18.08,73.25,0.0,8.91
2018,11,6,23,17.71,74.44,0.0,8.02
2018,11,7,0,17.32,75.56,0.0,7.45
2018,11,7,1,16.96,76.5,0.0,7.05
2018,11,7,2,16.71,76.88,0.0,6.91
2018,11,7,3,16.5,77.38,0.0,6.86
2018,11,7,4,16.29,78.38,0.0,6.93
2018,11,7,5,16.36,78.25,0.0,6.8
2018,11,7,6,17.08,73.69,0.0,6.7
2018,11,7,7,17.77,69.25,0.0,6.68
2018,11,7,8,18.36,66.12,0.0,6.35
2018,11,7,9,18.98,63.38,0.0,6.34
2018,11,7,10,19.59,60.81,0.0,6.44
2018,11,7,11,20.04,58.5,0.0,6.37
2018,11,7,12,20.51,55.56,0.0,6.03
2018,11,7,13,20.93,53.31,0.0,5.56
2018,11,7,14,21.17,51.81,0.0,5.23
2018,11,7,15,21.3,51.38,0.0,5.26
2018,11,7,16,21.33,52.12,0.0,5.45
2018,11,7,17,21.23,54.38,0.0,5.69
2018,11,7,18,20.57,60.88,0.0,6.1
2018,11,7,19,20.08,66.12,0.0,6.6
2018,11,7,20,19.85,70.12,0.0,6.76
2018,11,7,21,19.68,73.25,0.0,6.94
2018,11,7,22,19.41,75.25,0.0,7.43
2018,11,7,23,18.99,77.62,0.0,8.19
2018,11,8,0,18.53,79.88,0.0,8.82
2018,11,8,1,17.98,82.06,0.0,9.34
2018,11,8,2,17.53,84.81,0.0,9.36
2018,11,8,3,17.16,87.75,0.0,8.77
2018,11,8,4,17.03,89.06,0.0,8.47
2018,11,8,5,17.18,89.19,0.0,8.65
2018,11,8,6,17.73,87.75,0.0,8.56
2018,11,8,7,18.58,84.62,0.0,8.24
2018,11,8,8,19.88,78.5,0.0,7.84
2018,11,8,9,21.24,72.25,0.0,7.2
2018,11,8,10,22.44,66.75,0.0,6.35
2018,11,8,11,23.35,63.31,0.0,5.44
2018,11,8,12,23.94,63.25,0.0,4.64
2018,11,8,13,24.35,64.44,0.0,4.22
2018,11,8,14,24.68,64.75,0.0,4.21
2018,11,8,15,24.89,65.31,0.0,4.36
2018,11,8,16,24.9,67.12,0.0,4.44
2018,11,8,17,24.68,70.69,0.0,4.21
2018,11,8,18,23.98,76.06,0.0,4.16
2018,11,8,19,23.54,79.44,0.0,4.86
2018,11,8,20,23.18,82.0,0.0,5.75
2018,11,8,21,22.69,84.5,0.0,6.49
2018,11,8,22,22.26,86.62,0.0,6.96
2018,11,8,23,22.11,86.5,0.0,7.51
2018,11,9,0,21.84,86.69,0.0,7.18
2018,11,9,1,21.47,87.81,0.0,6.5
2018,11,9,2,21.28,87.94,0.0,6.32
2018,11,9,3,21.17,88.06,0.0,6.19
2018,11,9,4,20.94,89.25,0.0,6.24
2018,11,9,5,20.89,90.06,0.0,6.77
2018,11,9,6,21.35,87.38,0.0,7.21
2018,11,9,7,22.34,82.06,0.0,7.79
2018,11,9,8,23.51,79.25,0.03,7.11
2018,11,9,9,24.8,77.88,0.15,6.04
2018,11,9,10,25.76,76.12,0.39,5.07
2018,11,9,11,26.37,73.62,0.69,4.68
2018,11,9,12,26.78,71.25,0.89,4.47
2018,11,9,13,27.02,69.75,0.96,4.37
2018,11,9,14,26.99,69.75,1.1,4.34
2018,11,9,15,26.73,71.5,1.31,4.33
2018,11,9,16,26.43,74.06,1.65,4.24
2018,11,9,17,26.0,77.62,2.06,4.21
2018,11,9,18,25.39,81.38,2.8,4.54
2018,11,9,19,25.08,83.25,2.06,5.23
2018,11,9,20,24.85,84.38,1.88,5.95
2018,11,9,21,24.59,85.12,1.11,6.48
2018,11,9,22,24.26,85.69,0.53,6.65
2018,11,9,23,23.98,85.88,0.19,6.63
2018,11,10,0,23.7,85.88,0.1,7.12
2018,11,10,1,23.28,86.81,0.13,8.2
2018,11,10,2,22.84,88.62,0.07,8.87
2018,11,10,3,22.76,88.75,0.02,8.99
2018,11,10,4,22.84,88.0,0.0,8.65
2018,11,10,5,22.72,88.12,0.02,7.85
2018,11,10,6,22.69,88.25,0.19,6.92
2018,11,10,7,23.37,84.44,0.29,6.6
2018,11,10,8,23.55,84.19,0.02,4.68
2018,11,10,9,23.69,83.75,0.03,3.29
2018,11,10,10,23.83,83.25,0.06,2.63
2018,11,10,11,23.97,83.31,0.07,2.77
2018,11,10,12,24.05,84.0,0.05,2.67
2018,11,10,13,24.08,84.81,0.05,1.96
2018,11,10,14,23.99,85.88,0.03,1.93
2018,11,10,15,23.82,87.12,0.02,2.68
2018,11,10,16,23.35,89.31,0.08,4.17
2018,11,10,17,22.63,90.31,0.36,6.63
2018,11,10,18,21.74,90.69,0.73,8.28
2018,11,10,19,20.96,91.5,0.83,9.59
2018,11,10,20,20.2,90.88,0.32,11.17
2018,11,10,21,19.76,89.81,0.18,11.81
2018,11,10,22,19.65,89.5,0.12,12.1
2018,11,10,23,19.73,90.19,0.31,11.81
2018,11,11,0,19.73,90.5,0.66,11.71
2018,11,11,1,19.8,90.31,1.58,10.6
2018,11,11,2,19.89,90.31,3.49,9.29
2018,11,11,3,19.87,90.5,4.22,7.1
2018,11,11,4,19.72,91.12,9.88,6.86
2018,11,11,5,19.76,90.56,15.89,7.09
2018,11,11,6,20.09,88.75,14.44,6.92
2018,11,11,7,20.46,87.31,11.4,6.5
2018,11,11,8,21.0,85.06,0.01,4.9
2018,11,11,9,21.48,83.06,0.02,2.7
2018,11,11,10,21.66,82.88,0.01,0.92
2018,11,11,11,22.57,83.0,0.0,5.34
2018,11,11,12,23.47,72.69,0.0,9.8
2018,11,11,13,23.34,66.44,0.0,8.77
2018,11,11,14,23.1,69.12,0.0,6.25
2018,11,11,15,22.83,74.81,0.0,6.26
2018,11,11,16,22.83,77.38,0.01,7.36
2018,11,11,17,22.49,82.31,0.04,9.27
2018,11,11,18,21.56,87.75,0.05,9.35
2018,11,11,19,20.98,89.94,0.06,8.54
2018,11,11,20,20.8,90.12,0.05,10.23
2018,11,11,21,20.79,90.06,0.03,11.02
2018,11,11,22,20.69,90.19,0.02,11.14
2018,11,11,23,20.82,89.44,0.02,9.56
2018,11,12,0,20.85,89.12,0.03,9.77
2018,11,12,1,21.1,88.81,0.02,8.27
2018,11,12,2,21.06,89.62,0.02,7.73
2018,11,12,3,20.98,91.06,0.01,7.09
2018,11,12,4,21.0,91.88,0.0,6.05
2018,11,12,5,21.18,91.56,0.0,6.78
2018,11,12,6,21.77,88.94,0.0,7.37
2018,11,12,7,22.02,89.06,0.0,5.94
2018,11,12,8,22.51,88.5,0.03,4.65
2018,11,12,9,22.9,88.81,0.02,4.41
2018,11,12,10,23.33,88.75,0.03,4.76
2018,11,12,11,24.0,86.56,0.11,5.26
2018,11,12,12,24.55,84.5,0.15,5.74
2018,11,12,13,24.98,82.94,0.24,6.07
2018,11,12,14,25.21,81.69,0.31,6.49
2018,11,12,15,25.15,82.25,0.24,6.35
2018,11,12,16,24.94,84.19,0.24,6.49
2018,11,12,17,24.57,87.0,0.23,8.13
2018,11,12,18,23.93,90.19,0.87,8.56
2018,11,12,19,23.62,91.69,4.08,9.19
2018,11,12,20,23.46,93.19,2.84,9.27
2018,11,12,21,23.21,94.75,0.97,7.56
2018,11,12,22,23.05,94.69,1.48,7.35
2018,11,12,23,22.86,94.94,2.85,5.35
2018,11,13,0,22.48,96.38,2.92,2.67
2018,11,13,1,22.4,96.38,0.91,1.95
2018,11,13,2,22.3,96.44,0.36,1.58
2018,11,13,3,22.33,95.44,0.27,4.47
2018,11,13,4,22.43,94.88,0.38,5.35
2018,11,13,5,22.4,95.12,1.69,3.59
2018,11,13,6,22.44,94.94,5.12,3.11
2018,11,13,7,22.54,94.75,5.29,3.16
2018,11,13,8,22.66,94.31,0.51,2.04
2018,11,13,9,22.75,93.62,0.13,3.12
2018,11,13,10,23.03,91.94,0.01,3.43
2018,11,13,11,23.57,89.0,0.0,3.75
2018,11,13,12,24.0,85.81,0.0,4.06
2018,11,13,13,24.4,83.06,0.0,3.99
2018,11,13,14,24.73,81.38,0.0,4.07
2018,11,13,15,24.81,81.44,0.0,4.61
2018,11,13,16,24.6,83.12,0.0,6.57
2018,11,13,17,24.17,83.88,0.0,9.05
2018,11,13,18,23.18,82.5,0.0,10.6
2018,11,13,19,21.92,82.56,0.0,10.29
2018,11,13,20,21.15,83.69,0.0,9.97
2018,11,13,21,20.55,84.56,0.0,9.77
2018,11,13,22,19.87,86.0,0.0,9.39
2018,11,13,23,19.24,87.88,0.0,9.27
2018,11,14,0,18.76,89.19,0.0,9.23
2018,11,14,1,18.27,91.12,0.0,9.31
2018,11,14,2,18.02,91.31,0.0,10.16
2018,11,14,3,17.87,90.38,0.0,11.09
2018,11,14,4,17.46,88.94,0.0,11.27
2018,11,14,5,17.3,87.5,0.0,11.21
2018,11,14,6,17.88,83.88,0.0,11.12
2018,11,14,7,18.96,79.25,0.0,10.77
2018,11,14,8,19.97,74.88,0.0,10.64
2018,11,14,9,21.09,67.81,0.0,10.69
2018,11,14,10,22.06,62.0,0.0,10.85
2018,11,14,11,22.84,59.31,0.0,10.92
2018,11,14,12,23.48,58.38,0.0,10.64
2018,11,14,13,23.94,57.81,0.0,10.15
2018,11,14,14,24.26,58.0,0.0,9.6
2018,11,14,15,24.44,59.06,0.0,9.04
2018,11,14,16,24.42,60.88,0.0,8.3
2018,11,14,17,24.15,64.38,0.0,7.42
2018,11,14,18,23.39,69.5,0.0,7.0
2018,11,14,19,22.64,73.69,0.0,7.31
2018,11,14,20,21.94,77.44,0.0,7.42
2018,11,14,21,21.23,80.88,0.0,7.32
2018,11,14,22,20.61,83.5,0.0,7.13
2018,11,14,23,20.08,85.38,0.0,6.92
2018,11,15,0,19.58,86.75,0.0,6.66
2018,11,15,1,19.19,87.88,0.0,6.67
2018,11,15,2,18.76,89.94,0.0,6.77
2018,11,15,3,18.3,92.75,0.0,6.76
2018,11,15,4,17.82,95.06,0.0,6.62
2018,11,15,5,17.92,93.69,0.0,6.51
2018,11,15,6,18.73,88.62,0.0,6.1
2018,11,15,7,19.94,83.06,0.0,5.5
2018,11,15,8,21.98,69.56,0.0,5.7
2018,11,15,9,23.73,58.88,0.0,6.16
2018,11,15,10,24.71,55.25,0.0,5.82
2018,11,15,11,25.14,56.81,0.0,4.97
2018,11,15,12,25.33,59.56,0.0,4.21
2018,11,15,13,25.48,60.62,0.0,3.84
2018,11,15,14,25.55,61.38,0.0,3.59
2018,11,15,15,25.5,62.19,0.0,3.47
2018,11,15,16,25.26,63.94,0.0,3.6
2018,11,15,17,24.71,66.94,0.03,4.29
2018,11,15,18,23.69,70.12,0.05,6.01
2018,11,15,19,22.73,75.0,0.05,7.55
2018,11,15,20,21.85,77.5,0.06,8.93
2018,11,15,21,20.28,75.38,0.3,11.38
2018,11,15,22,18.26,77.25,0.22,12.49
2018,11,15,23,16.66,80.0,0.19,12.13
2018,11,16,0,15.57,81.0,0.22,11.46
2018,11,16,1,14.94,81.88,0.74,10.08
2018,11,16,2,14.87,81.94,1.27,7.91
2018,11,16,3,14.98,80.25,0.51,6.39
2018,11,16,4,15.2,79.06,0.03,6.11
2018,11,16,5,15.31,77.88,0.0,6.39
2018,11,16,6,15.77,75.0,0.0,7.03
2018,11,16,7,16.61,70.0,0.0,7.38
2018,11,16,8,17.55,64.25,0.0,7.57
2018,11,16,9,18.37,60.31,0.0,7.72
2018,11,16,10,19.09,56.5,0.0,7.36
2018,11,16,11,19.62,51.81,0.0,4.96
2018,11,16,12,20.01,49.62,0.0,4.28
2018,11,16,13,20.39,50.0,0.0,5.15
2018,11,16,14,20.72,50.38,0.0,5.95
2018,11,16,15,20.94,51.0,0.0,6.49
2018,11,16,16,21.13,52.5,0.0,6.93
2018,11,16,17,21.26,54.62,0.0,7.2
2018,11,16,18,20.83,59.38,0.0,7.98
2018,11,16,19,20.39,63.25,0.0,8.67
2018,11,16,20,20.18,65.25,0.0,8.96
2018,11,16,21,19.99,66.25,0.0,9.16
2018,11,16,22,19.61,68.31,0.0,9.25
2018,11,16,23,19.26,71.75,0.0,9.2
2018,11,17,0,18.88,77.25,0.0,9.2
2018,11,17,1,18.34,82.38,0.0,9.18
2018,11,17,2,18.03,84.12,0.0,9.38
2018,11,17,3,17.85,85.0,0.0,9.81
2018,11,17,4,17.98,85.25,0.0,10.72
2018,11,17,5,18.01,86.88,0.0,10.56
2018,11,17,6,18.44,86.56,0.0,10.83
2018,11,17,7,19.42,84.31,0.0,10.83
2018,11,17,8,20.76,80.25,0.22,10.66
2018,11,17,9,22.07,77.0,0.54,10.1
2018,11,17,10,23.19,74.88,0.28,8.81
2018,11,17,11,23.83,75.44,0.58,7.0
2018,11,17,12,23.19,80.88,0.77,6.14
2018,11,17,13,22.32,86.19,0.32,5.23
2018,11,17,14,21.76,89.25,0.21,6.21
2018,11,17,15,21.44,88.31,0.06,6.71
2018,11,17,16,21.39,84.62,0.03,7.03
2018,11,17,17,21.31,79.06,0.01,7.36
2018,11,17,18,20.9,77.31,0.0,6.86
2018,11,17,19,20.54,77.25,0.0,6.28
2018,11,17,20,20.48,77.56,0.0,6.29
2018,11,17,21,20.31,78.81,0.0,6.98
2018,11,17,22,19.78,80.19,0.01,8.16
2018,11,17,23,19.02,81.44,0.0,8.37
2018,11,18,0,18.3,82.75,0.0,7.74
2018,11,18,1,17.83,81.94,0.0,7.35
2018,11,18,2,17.31,80.88,0.0,7.18
2018,11,18,3,16.77,80.0,0.0,7.42
2018,11,18,4,16.3,79.38,0.0,7.75
2018,11,18,5,16.29,76.75,0.0,7.64
2018,11,18,6,16.94,69.62,0.0,7.68
2018,11,18,7,17.79,61.62,0.0,7.92
2018,11,18,8,18.41,56.62,0.0,8.19
2018,11,18,9,19.11,53.81,0.0,7.89
2018,11,18,10,19.89,51.38,0.0,7.37
2018,11,18,11,20.58,49.19,0.0,6.72
2018,11,18,12,21.15,47.56,0.0,6.16
2018,11,18,13,21.62,46.38,0.0,5.71
2018,11,18,14,22.0,45.94,0.0,5.63
2018,11,18,15,22.25,46.12,0.0,5.73
2018,11,18,16,22.35,46.75,0.0,5.7
2018,11,18,17,22.19,48.94,0.0,5.29
2018,11,18,18,21.51,53.56,0.0,4.77
2018,11,18,19,21.05,55.25,0.0,4.79
2018,11,18,20,20.86,56.75,0.0,4.93
2018,11,18,21,20.52,59.5,0.0,4.97
2018,11,18,22,20.06,62.31,0.0,5.01
2018,11,18,23,19.54,65.19,0.0,5.25
2018,11,19,0,19.09,66.94,0.0,5.58
2018,11,19,1,18.73,67.62,0.0,5.8
2018,11,19,2,18.48,68.0,0.0,5.94
2018,11,19,3,18.23,69.19,0.0,6.18
2018,11,19,4,18.0,70.75,0.0,6.43
2018,11,19,5,18.23,70.88,0.0,6.56
2018,11,19,6,19.04,67.69,0.0,6.54
2018,11,19,7,19.98,64.81,0.0,6.29
2018,11,19,8,21.36,59.0,0.0,6.76
2018,11,19,9,22.57,52.44,0.0,7.13
2018,11,19,10,23.31,49.62,0.0,6.77
2018,11,19,11,23.82,48.56,0.0,6.08
2018,11,19,12,24.16,48.69,0.0,5.4
2018,11,19,13,24.36,49.75,0.0,4.83
2018,11,19,14,24.44,51.31,0.0,4.4
2018,11,19,15,24.45,52.81,0.0,4.2
2018,11,19,16,24.36,54.5,0.0,4.26
2018,11,19,17,24.03,57.94,0.0,4.45
2018,11,19,18,23.17,62.62,0.0,4.88
2018,11,19,19,22.44,65.56,0.0,5.72
2018,11,19,20,21.94,68.62,0.0,6.46
2018,11,19,21,21.44,70.88,0.0,7.13
2018,11,19,22,20.94,72.69,0.0,7.58
2018,11,19,23,20.35,75.56,0.0,7.55
2018,11,20,0,19.9,78.5,0.0,7.39
2018,11,20,1,19.59,80.5,0.0,7.32
2018,11,20,2,19.3,82.25,0.0,7.24
2018,11,20,3,18.98,84.12,0.0,7.1
2018,11,20,4,18.62,86.12,0.0,6.88
2018,11,20,5,18.74,86.0,0.0,6.81
2018,11,20,6,19.39,83.38,0.0,6.61
2018,11,20,7,20.27,79.88,0.0,6.18
2018,11,20,8,22.14,66.12,0.0,7.37
2018,11,20,9,23.51,57.81,0.0,7.3
2018,11,20,10,24.34,56.0,0.0,6.75
2018,11,20,11,24.99,56.5,0.0,6.0
2018,11,20,12,25.41,58.19,0.0,5.34
2018,11,20,13,25.72,59.56,0.0,5.0
2018,11,20,14,25.94,60.06,0.0,4.88
2018,11,20,15,26.05,60.5,0.0,4.77
2018,11,20,16,25.93,62.62,0.0,4.41
2018,11,20,17,25.55,66.38,0.0,4.09
2018,11,20,18,24.72,71.12,0.0,4.31
2018,11,20,19,24.18,71.69,0.0,5.6
2018,11,20,20,23.71,72.81,0.0,6.87
2018,11,20,21,23.05,75.19,0.0,7.52
2018,11,20,22,22.37,77.19,0.0,7.66
2018,11,20,23,21.83,79.06,0.0,7.65
2018,11,21,0,21.43,81.0,0.0,7.64
2018,11,21,1,21.03,83.31,0.0,7.64
2018,11,21,2,20.62,86.25,0.0,7.65
2018,11,21,3,20.25,88.81,0.0,7.65
2018,11,21,4,20.05,90.06,0.0,7.62
2018,11,21,5,20.28,88.81,0.0,7.6
2018,11,21,6,21.01,85.19,0.0,7.15
2018,11,21,7,22.01,80.75,0.0,6.74
2018,11,21,8,23.77,72.19,0.0,7.84
2018,11,21,9,25.37,64.56,0.0,7.82
2018,11,21,10,26.3,62.12,0.0,6.95
2018,11,21,11,26.83,61.5,0.0,6.08
2018,11,21,12,27.24,60.69,0.0,5.61
2018,11,21,13,27.59,59.31,0.0,5.37
2018,11,21,14,27.81,58.5,0.0,5.14
2018,11,21,15,27.83,59.12,0.0,4.8
2018,11,21,16,27.61,61.69,0.0,4.39
2018,11,21,17,27.17,65.5,0.0,4.38
2018,11,21,18,26.33,70.0,0.0,5.05
2018,11,21,19,25.85,70.81,0.0,6.8
2018,11,21,20,25.54,70.88,0.0,8.26
2018,11,21,21,25.15,72.0,0.0,8.68
2018,11,21,22,24.82,73.94,0.0,8.63
2018,11,21,23,24.44,76.88,0.0,8.62
2018,11,22,0,24.01,80.12,0.0,8.57
2018,11,22,1,23.78,81.81,0.0,8.46
2018,11,22,2,23.61,82.75,0.0,8.55
2018,11,22,3,23.15,85.94,0.0,8.14
2018,11,22,4,22.76,88.56,0.0,7.74
2018,11,22,5,22.75,88.94,0.0,7.48
2018,11,22,6,23.29,86.75,0.0,6.83
2018,11,22,7,24.34,82.94,0.0,6.41
2018,11,22,8,25.74,78.38,0.01,6.25
2018,11,22,9,26.76,74.31,0.01,5.8
2018,11,22,10,27.08,72.81,0.02,4.77
2018,11,22,11,26.87,74.0,0.06,3.06
2018,11,22,12,26.39,77.5,0.07,2.52
2018,11,22,13,25.84,81.12,0.16,3.77
2018,11,22,14,24.8,84.81,0.33,8.06
2018,11,22,15,23.5,84.5,0.39,11.91
2018,11,22,16,22.01,80.25,0.3,13.8
2018,11,22,17,20.24,79.62,0.15,12.45
2018,11,22,18,19.75,75.94,0.08,12.34
2018,11,22,19,19.01,75.31,0.03,12.15
2018,11,22,20,17.86,78.25,0.02,11.91
2018,11,22,21,17.06,79.69,0.07,12.09
2018,11,22,22,16.52,81.06,0.05,12.15
2018,11,22,23,16.23,82.12,0.02,11.32
2018,11,23,0,15.98,82.62,0.02,11.28
2018,11,23,1,15.91,82.88,0.02,11.09
2018,11,23,2,15.86,83.56,0.01,10.79
2018,11,23,3,15.83,84.19,0.0,10.71
2018,11,23,4,15.92,84.31,0.02,10.52
2018,11,23,5,16.08,84.81,0.04,10.16
2018,11,23,6,16.3,85.0,0.04,9.85
2018,11,23,7,16.82,84.44,0.04,9.67
2018,11,23,8,17.62,83.25,0.0,9.77
2018,11,23,9,18.62,80.38,0.0,9.95
2018,11,23,10,19.55,77.19,0.0,9.89
2018,11,23,11,20.14,75.12,0.0,9.57
2018,11,23,12,20.66,73.56,0.0,9.29
2018,11,23,13,21.01,72.69,0.0,9.23
2018,11,23,14,21.07,72.31,0.0,9.39
2018,11,23,15,20.93,72.25,0.0,9.77
2018,11,23,16,20.58,73.06,0.0,10.12
2018,11,23,17,20.01,75.5,0.0,10.28
2018,11,23,18,19.34,78.81,0.0,10.13
2018,11,23,19,18.84,81.69,0.0,9.71
2018,11,23,20,18.44,83.94,0.0,9.13
2018,11,23,21,18.08,86.12,0.0,8.36
2018,11,23,22,17.88,87.31,0.0,7.88
2018,11,23,23,17.72,88.0,0.0,7.71
2018,11,24,0,17.47,88.81,0.0,7.59
2018,11,24,1,17.33,88.81,0.0,7.55
2018,11,24,2,17.33,88.75,0.0,7.63
2018,11,24,3,17.23,89.38,0.0,7.53
2018,11,24,4,16.92,90.5,0.0,7.51
2018,11,24,5,16.9,89.88,0.0,7.71
2018,11,24,6,17.3,87.0,0.0,7.81
2018,11,24,7,17.98,83.19,0.0,7.61
2018,11,24,8,18.71,78.88,0.0,7.27
2018,11,24,9,19.48,74.25,0.0,6.9
